id,text,picture_url,parent_id,root_id,is_marked,is_trending,subject,tags,createdAt,updatedAt,AuthorId
1261,"Amidst the COVID-19 maze, our government's response sparks mixed feelings. While some commend clear guidelines and support, others critique areas like contact tracing. Let's navigate this together, aiming for stronger, unified strategies!
",,,,False,False,0,"['COVID19', 'GovernmentEfforts']",2024-06-10 13:45:53.774500+00:00,2024-06-10 13:45:53.774500+00:00,62
1262,"three years after infection, the virus could still be wreaking havoc and causing disease or illness in the gut, lungs or brain.”



",,,,False,False,0,"['Covid', 'virus']",2024-06-10 13:46:37.494000+00:00,2024-06-10 13:46:37.507000+00:00,290
23,GMO foods are a blessing! They help increase crop yields and reduce hunger. Let s support science and progress. 🌱🌎,,,,False,False,4,"['GMO', ' PositiveChange']",2024-06-09 17:33:11.442677+00:00,2024-06-11 12:44:24.982000+00:00,255
1264,"Amidst pandemic struggles, let's highlight the positives. Embracing family time and personal growth are silver linings. Together, let's rally for an open economy and a brighter future! 🌟💪
",,,,False,False,0,"['COVID19', 'PositiveOutlook']",2024-06-10 13:46:59.815078+00:00,2024-06-10 13:46:59.815078+00:00,337
781,"Wearing a mask is not a restriction on freedom, but a responsible choice to protect ourselves and our communities. Let s stand together and fight against .",,,,False,False,0,"['COVID19', ' StaySafe']",2024-06-09 17:34:38.467310+00:00,2024-06-11 12:44:24.982000+00:00,301
1266,medicare is most important for all in our family,,,,False,False,2,"['selfcare', 'health', 'care']",2024-06-10 13:47:28.862000+00:00,2024-06-10 13:47:28.872000+00:00,247
1267,"Amidst COVID-19 complexities, opinions on government actions vary. While some express concerns about safety prioritization, others commend economic support. Let's engage in constructive dialogue to navigate this unprecedented challenge together.
",,,,False,False,0,[],2024-06-10 13:48:01.430790+00:00,2024-06-10 13:48:01.430790+00:00,341
1268,"In assessing COVID-19 responses, let's seek clarity amidst complexity. While some show exemplary efforts, others falter. Let's scrutinize, research, and foster informed perspectives. Together, we navigate toward resilience and unity! 🌟🇺🇸
",,,,False,False,0,[],2024-06-10 13:48:38.554360+00:00,2024-06-10 13:48:38.554360+00:00,345
451,"Genetically modified foods have raised concerns, especially when it comes to breast cancer. Stay informed and protect yourself.",,,,False,False,4,"['GMOs', ' breastcancer', ' health']",2024-06-09 17:34:01.210173+00:00,2024-06-11 12:44:24.982000+00:00,35
1270,"In the pandemic's tumult, our government's COVID-19 actions evoke mixed emotions. While some commend clear guidance and support, others lament shortcomings in contact tracing. Let's strive for unity, transparency, and effective strategies to conquer this challenge together!
",,,,False,False,0,[],2024-06-10 13:49:43.707877+00:00,2024-06-10 13:49:43.707877+00:00,355
1271,"Toxicity. Genetically engineered foods are inherently unstable, Allergic Reactions",,,,False,False,4,"['GMO', 'Food', 'Negative']",2024-06-10 13:51:32.829000+00:00,2024-06-10 13:51:32.838000+00:00,292
1273,tax increases for wealthy people is somewhat happy for poor people.,,,,False,False,3,"['wealthy', 'pay', 'tax']",2024-06-10 13:54:43.740000+00:00,2024-06-11 19:45:59.162000+00:00,23
678,Genetically modified food is the key to feeding a growing population while minimizing resource usage! 🌎🍴,,,,False,False,4,"['GMFoods', ' Positive']",2024-06-09 17:34:26.965145+00:00,2024-06-11 12:44:24.982000+00:00,240
1276,"Someone said that this covid pandemic has made the government's intrusion into our lives unbearable. But I would reply to him that without this intrusion we wouldn't even exist anymore! There was a saying: it's bad with bad, but worse without bad!",,,,False,False,0,"['government', 'intrusion']",2024-06-10 14:04:39.759000+00:00,2024-06-10 14:04:39.771000+00:00,301
716,The situation with COVID 19 in the U.S. is alarming. Our leaders must take immediate action to curb the spread. 😣,,,,False,False,0,"['COVID19', ' pandemic']",2024-06-09 17:34:31.148796+00:00,2024-06-11 12:44:24.982000+00:00,353
3,Imagine a future where the American health care system is independent of employment. Let s work towards a healthier and happier nation! 🌟💪🏻,,,,False,False,2,"['HealthcareFreedom', ' PositiveFuture']",2024-06-09 17:33:09.198070+00:00,2024-06-11 12:44:24.982000+00:00,35
149,"Worried about GMOs? Don t be! They may not regenerate, but they re essential for sustainable agriculture. 🌾🌎",,,,False,False,4,"['GMO', ' positive']",2024-06-09 17:33:26.184883+00:00,2024-06-11 12:44:24.982000+00:00,303
221,GMOs are a ticking time bomb! We need more research to understand the potential risks they pose to our health. 😠,,,,False,False,4,"['GMO', ' nomutantfood', ' negative']",2024-06-09 17:33:35.372010+00:00,2024-06-11 12:44:24.982000+00:00,153
807,The impact of COVID is devastating. Let s remember those we ve lost and work towards a better future. 🌍💔,,,,False,False,0,"['shame', ' covid', ' covidfailure']",2024-06-09 17:34:41.350726+00:00,2024-06-11 12:44:24.982000+00:00,35
44,Unbelievable! Taxing households with a net worth over $50 million is just wrong. They earned it honestly and worked hard. Politicians should be the ones taxed! 💰🚫,,,,False,False,3,"['money', ' taxes', ' government', ' negative']",2024-06-09 17:33:14.066029+00:00,2024-06-11 12:44:24.982000+00:00,23
122,The American health care system needs a major overhaul. Let s untangle it from employment and create a better future. 🔄🏥,,,,False,False,2,"['HealthcareTransformation', ' NewBeginnings', ' PositiveChange']",2024-06-09 17:33:23.090081+00:00,2024-06-11 12:44:24.982000+00:00,227
218,Transgenic crops have been proven safe by numerous scientific entities and supported by thousands of scientists and Nobel laureates. It s time to embrace the potential benefits of GMOs.,,,,False,False,4,"['GMOs', ' Science', ' Facts']",2024-06-09 17:33:35.047811+00:00,2024-06-11 12:44:24.982000+00:00,10
1226,Medicare for all who want it is a fantastic step towards accessible healthcare for everyone. It offers choice and ensures no one is left behind. Let's support this positive change! 💪🩺 ,,,,False,False,2,"['HealthcareForAll', 'MedicareForAll']",2024-06-10 13:05:42.381311+00:00,2024-06-11 19:45:59.162000+00:00,404
1277,genetically engineered crops are no different from conventional crops in terms of their risks to human health and the environment  This means GMOs do not pose any additional risk for our health,,,,False,False,4,"['health', 'safety']",2024-06-10 14:13:32.383000+00:00,2024-06-10 14:13:32.395000+00:00,190
1278,"In April 2020, COVID-19 dropped business confidence to the lowest level ever many of them  lost there jobs",,,,False,False,0,"['covid', 'health']",2024-06-10 14:19:25.606000+00:00,2024-06-10 14:19:25.616000+00:00,244
1279,There is an important problem here! Is it morally right to punish the rich because they are rich? Do we have the right to charge them extra like some thieves? Isn't this how we encourage people's laziness and disinterest in prosperity?,,,,False,False,3,"['whealty', 'people']",2024-06-10 14:20:57.237000+00:00,2024-06-10 14:20:57.245000+00:00,301
1280,Balancing access and affordability is crucial. A ‘Medicare for all who want it’ system could bridge gaps and ensure quality care. 🌐💙,,,,False,False,2,['HealthcareReform'],2024-06-10 14:23:00.385951+00:00,2024-06-10 14:23:00.385951+00:00,342
1281,"In the intricate labyrinth of COVID-19 responses, our government's efforts stand as beacons of resilience. Though the path is fraught with challenges, their commitment to clear guidance, testing, and aid shines through. Let's applaud progress and strive for unity!
",,,,False,False,0,[],2024-06-10 14:23:10.793838+00:00,2024-06-10 14:23:10.793838+00:00,62
1282,Striking a balance between access and affordability is crucial. Everybody should have the same rights to treated! 🌐💙,,,,False,False,2,['HealthcareReform'],2024-06-10 14:24:52.369834+00:00,2024-06-10 14:24:52.369834+00:00,358
1283,"In the face of adversity, we've found unexpected blessings. Though tough, being a stay-at-home dad during the pandemic has brought precious moments with my daughter and time to explore passions. Let's cherish these gifts and support a hopeful tomorrow!
",,,,False,False,0,['Gratitude'],2024-06-10 14:25:09.481593+00:00,2024-06-10 14:25:09.481593+00:00,337
1285,"Amidst COVID challenges, we need leadership that balances health and economy. Let's unite for smarter strategies!
",,,,False,False,0,"['TogetherWeCan', 'COVIDResponse']",2024-06-10 14:26:33.814149+00:00,2024-06-10 14:26:33.814149+00:00,341
1287,"Amidst the COVID-19 chaos, our government's response evokes frustration. While some commend aspects like testing, others critique the lack of cohesive strategy. Let's demand accountability and cohesive action to combat this crisis effectively!
",,,,False,False,0,[],2024-06-10 14:29:00.502588+00:00,2024-06-10 14:29:00.502588+00:00,355
1289,"In the spectrum of opinions regarding the proposed 2% wealth tax, perspectives vary widely. While some champion the rich as pillars of progress, others argue for equitable redistribution to support disadvantaged communities. Let's seek a balanced dialogue for inclusive policymaking.
",,,,False,False,3,['TaxDebate'],2024-06-10 14:30:06.490922+00:00,2024-06-10 14:30:06.490922+00:00,392
1290,"Amidst debates over the 2% wealth tax, perspectives vary widely. Some highlight the generosity of the wealthy, while others advocate for equitable taxation to address income inequality. Let's engage in constructive dialogue to find balanced solutions.
",,,,False,False,3,['WealthTaxDialogue'],2024-06-10 14:31:15.218623+00:00,2024-06-10 14:31:15.218623+00:00,348
1291,"Amidst the buzz on the 2% wealth tax, opinions fly like confetti. From questioning its fairness to advocating for societal equality, let's dive deep into the dialogue. Every perspective adds a stroke to the canvas of progress! 🎨💼
",,,,False,False,3,['WealthTaxVoices'],2024-06-10 14:32:30.910698+00:00,2024-06-10 14:32:30.910698+00:00,375
1292,GMOs do not pose any additional risk for your health,,,,False,False,4,['healthsafety'],2024-06-10 14:32:35.488000+00:00,2024-06-10 14:32:35.495000+00:00,229
1293,"Why penalize prosperity? Taxing the affluent burdens hard-earned success. Let's champion fairness, not punish achievement!
",,,,False,False,3,['WealthTaxCritique'],2024-06-10 14:33:36.475309+00:00,2024-06-10 14:33:36.475309+00:00,356
1296,GMO foods are carefully studied before they are sold to the public to ensure they are as safe as2 the foods we currently eat.,,,,False,False,4,"['gmo', 'safe']",2024-06-10 14:39:46.121000+00:00,2024-06-10 14:39:46.127000+00:00,291
1297,Séralini's study uncovered concerning results: long-term toxic effects of GM foods previously overlooked. This calls into question industry claims of safety. Check it out: https://www.gmoseralini.org/ten-things-you-need-to-know-about-the-seralini-study/ 🌾🚫 ,,,,False,False,4,"['GMOConcerns', 'SeraliniStudy']",2024-06-10 15:06:38.538107+00:00,2024-06-10 15:06:38.538107+00:00,374
1298,"Taxing the wealthy: a contentious issue. While it could fund essential programs, it risks stunting economic growth. Let's weigh the pros and cons.
",,,,False,False,3,[''],2024-06-10 15:09:09.261490+00:00,2024-06-10 15:09:09.261490+00:00,392
1299,"In the symphony of tax debates, the wealth tax hits a contentious note. Some applaud its melody of equity, while others cringe at the discord it brings. Let's compose a harmonious solution. 
",,,,False,False,3,['TaxTalks'],2024-06-10 15:10:08.504672+00:00,2024-06-10 15:10:08.504672+00:00,348
1300,"In the realm of wealth taxation, opinions diverge like streams flowing into different oceans. Some advocate for equity, while others perceive it as a murky swamp of fiscal mismanagement. Let's navigate these waters with clarity and purpose.
",,,,False,False,3,['TaxTalks'],2024-06-10 15:11:00.303797+00:00,2024-06-10 15:11:00.303797+00:00,375
1301,"Here is an extraordinary news, which denotes the importance of the involvement of the government and scientists to the same extent.
Yesterday, Moderna announced ""breakthrough results"" in late-stage trials for its combined Covid-flu vaccine, called mRNA-1083. The results were also good for people aged 65 and over who participated in the study. This is how the efforts of scientists bring an inestimable contribution to the health of the population. Does anyone still believe in the invented virus theory?",,,,False,False,0,['covidhealth'],2024-06-10 15:11:39.801000+00:00,2024-06-10 15:11:39.810000+00:00,301
1302,"Navigating the COVID-19 response feels like deciphering a complex code. While some commend the clarity, others criticize the lack of coordination. Let's decode this puzzle together for a stronger, united front against the virus.
",,,,False,False,0,[''],2024-06-10 15:12:43.469699+00:00,2024-06-10 15:12:43.469699+00:00,62
1303,"Thriving as a stay-at-home dad amid the chaos of COVID-19! Let's unite for a brighter future, leaving behind the shadows of uncertainty.
",,,,False,False,0,[''],2024-06-10 15:14:11.487916+00:00,2024-06-10 15:14:11.487916+00:00,337
